31,31,7
172,171,137
178,176,128
133,136,91
149,94,217
255,128,0
178,178,132
156,160,125
44,47,45
178,176,128
39,39,25
128,128,128
178,175,131
171,171,123
128,159,228
151,147,98
162,159,114
2,0,0
178,180,121
182,179,135
54,55,16
161,165,130
155,159,118
253,252,255
121,122,72
97,98,48
162,119,40
120,222,217
121,128,91
99,148,222
70,72,43
72,85,47
122,154,225
74,74,26
137,165,229
75,111,181
163,161,113
240,159,252
155,193,255
153,119,29
198,198,158
205,204,170
126,159,228
26,81,62
180,180,140
172,171,121
155,182,232
127,127,127
132,136,100
110,152,219
128,255,0
178,175,130
61,118,180
242,222,227
66,68,22
53,57,22
114,153,215
173,176,137
161,163,121
180,177,132
10,6,0
0,1,1
198,197,159
181,181,135
178,143,140
170,168,137
79,80,30
173,173,127
96,143,224
145,143,89
227,238,246
172,168,119
54,55,21
165,166,116
177,177,131
201,200,162
201,199,164
88,96,149
179,178,134
152,183,120
255,0,128
79,78,27
49,56,19
197,195,160
150,187,231
90,139,217
51,105,166
224,206,205
179,176,132
9,128,0
63,66,27
44,45,13
167,163,115
191,190,152
153,156,154
199,197,163
134,55,118
88,89,49
172,171,121
127,130,85
20,17,2
50,100,146
162,159,108
121,115,120
136,137,97
197,207,255
72,181,233
20,48,25
177,175,127
44,94,146
85,84,33
160,176,223
0,185,0
81,92,130
114,113,55
7,248,255
195,194,156
89,65,243
120,119,61
15,9,2
194,193,149
163,162,112
167,166,116
63,68,23
17,16,6
94,125,188
109,113,166
163,161,113
143,142,86
153,167,233
92,126,196
241,228,226
108,101,104
105,150,207
174,173,122
255,0,128
176,172,123
53,57,22
182,179,135
55,56,22
61,62,28
4,4,0
201,200,162
152,155,105
204,203,169
163,170,227
206,205,171
172,169,124
254,42,242
205,204,170
94,143,217
177,177,129
201,200,162
67,69,27
51,54,9
109,148,216
153,193,255
50,51,11
41,97,156
168,164,116
83,159,77
174,172,124
0,33,70
145,148,99
155,158,108
173,172,122
34,33,5
231,160,96
120,153,222
148,147,96
50,50,14
129,132,87
144,143,85
51,56,17
173,169,120
195,195,155
142,162,219
132,135,89
95,119,147
62,127,202
150,150,90
65,64,38
58,118,184
189,187,147
9,0,190
97,148,218
173,172,122
13,13,1
69,71,25
139,136,239
116,151,219
53,57,22
81,82,32
143,157,151
180,179,135
179,179,133
35,36,26
174,178,126
202,201,163
53,54,20
62,62,22
176,176,128
33,35,6
129,132,93
57,104,155
164,162,114
145,141,147
104,225,245
170,168,120
98,66,30
200,198,163
166,180,232
168,165,114
132,143,87
61,66,21
163,161,113
174,172,124
55,59,23
177,176,132
9,8,4
121,141,255
154,187,255
122,150,210
167,163,114
36,32,3
125,169,228
5,3,2
115,116,66
74,77,28
64,65,21
179,177,129
170,184,236
6,4,0
61,122,188
73,76,27
177,178,136
189,188,144
182,178,137
173,173,127
186,184,144
128,169,224
17,8,189
0,0,3
116,115,57
199,197,163
182,179,135
163,178,227
190,188,147
3,1,1
32,33,7
108,152,206
102,147,220
47,50,11
157,161,125
152,77,145
140,138,84
114,169,30
229,214,81
12,10,9
47,87,135
200,198,163
224,163,99
201,199,164
183,179,138
98,91,152
72,73,31
53,57,22
164,163,113
104,144,216
171,169,121
201,200,162
40,80,122
165,179,231
51,53,17
138,139,89
119,174,135
181,182,140
49,49,33
14,5,1
4,5,1
145,183,255
115,144,218
51,40,240
174,143,98
166,180,228
143,141,87
119,122,73
185,183,135
160,174,223
10,8,0
170,168,120
3,1,0
97,129,182
185,175,141
79,87,127
69,124,193
176,173,128
136,138,92
151,151,103
255,249,194
142,163,231
179,177,129
150,152,100
37,93,70
96,142,219
200,198,167
79,88,126
142,114,97
176,174,126
48,49,10
255,251,181
97,97,43
5,129,5
171,171,125
90,28,17
165,163,115
71,75,26
130,141,85
1,183,0
182,179,134
237,242,245
145,143,89
38,121,96
129,133,97
150,150,102
199,198,160
169,182,228
99,75,239
142,145,96
66,67,23
22,16,3
176,175,125
167,163,114
163,160,109
165,182,225
162,159,108
182,179,135
115,114,56
4,188,4
107,93,121
136,139,90
190,188,148
181,178,134
171,170,120
10,10,0
157,195,255
95,99,70
169,169,123
183,195,199
106,141,207
157,162,123
178,176,128
54,54,18
173,172,122
60,60,42
176,175,125
113,152,214
52,56,20
81,84,35
181,179,139
45,48,46
55,20,7
61,65,24
55,56,22
0,191,1
205,105,127
54,44,250
148,149,99
223,192,223
106,94,106
160,157,212
163,162,112
123,153,212
115,115,67
186,187,145
201,200,162
195,192,154
37,37,7
117,120,175
157,161,126
24,24,0
180,175,130
47,45,235
48,65,51
56,102,166
171,167,119
176,176,140
163,162,112
80,119,194
138,136,96
131,134,89
70,70,54
106,141,207
177,176,126
196,195,157
173,172,122
171,170,120
46,92,140
154,160,119
128,160,226
145,184,252
11,129,4
83,85,33
65,122,183
193,193,153
170,172,120
199,197,162
177,175,127
159,195,255
163,162,112
203,202,168
179,176,131
0,0,255
168,167,117
170,186,229
150,151,101
45,45,29
149,154,109
161,159,111
36,31,16
73,74,35
168,81,119
20,17,2
180,178,130
179,174,129
131,131,107
51,56,17
15,13,12
136,139,90
197,197,157
170,170,124
226,156,89
54,95,144
199,197,162
201,199,164
11,5,166
44,48,13
200,199,161
113,116,67
53,21,222
178,178,132
178,175,131
203,201,167
163,162,112
56,103,155
94,94,40
229,234,237
75,75,27
144,187,250
179,177,129
36,82,59
229,107,77
180,173,124
167,164,113
146,144,90
32,28,23
195,194,156
178,178,132
138,141,96
183,157,97
93,92,48
74,76,30
129,132,87
182,179,135
197,196,158
113,240,225
164,77,163
184,183,139
198,197,169
171,188,237
204,204,168
177,177,129
180,179,135
154,192,255
136,139,90
144,161,224
172,168,120
198,196,161
202,200,165
117,154,214
180,179,135
124,125,181
114,117,68
157,194,255
187,189,147
169,176,133
177,174,129
53,56,17
67,70,25
55,97,150
144,143,109
180,175,130
146,139,90
139,138,82
179,177,129
197,195,160
61,125,189
20,17,2
117,120,65
165,164,114
164,163,113
31,29,18
138,141,92
185,184,140
185,186,144
123,145,86
184,181,136
140,143,94
221,210,202
198,198,158
147,149,97
38,0,142
85,87,35
163,163,127
172,169,124
51,53,17
171,171,131
178,175,131
0,5,180
157,160,115
116,115,57
72,74,28
19,16,2
183,182,132
201,200,162
59,63,21
183,181,133
170,168,120
81,36,253
68,69,25
134,171,223
111,108,63
192,142,154
32,33,7
77,80,31
63,66,21
195,193,152
179,176,132
152,174,239
49,50,10
95,99,152
177,176,142
95,141,219
2,1,0
61,66,27
178,178,132
155,156,106
128,167,219
115,116,90
4,4,4
139,137,96
163,177,230
161,162,112
197,198,159
14,8,1
146,148,102
6,6,0
170,171,121
178,178,132
190,184,139
137,139,93
140,162,228
90,87,143
164,162,114
157,161,125
70,80,120
140,143,97
203,202,168
155,191,255
124,127,95
131,170,222
59,38,191
178,194,240
172,171,121
201,199,165
40,40,28
117,155,209
171,171,131
123,162,217
66,68,22
2,0,0
76,75,25
174,173,123
77,85,125
173,169,121
233,215,232
25,28,13
0,0,0
3,0,188
175,173,125
121,63,51
93,138,219
168,165,114
19,19,3
161,173,215
137,77,101
69,71,51
174,172,124
40,17,179
96,142,219
179,176,132
152,155,110
225,114,122
64,65,23
74,76,30
149,188,255
182,168,156
57,104,155
172,171,121
48,40,234
165,165,119
147,189,248
149,170,231
180,175,130
145,184,246
174,173,123
77,80,31
202,211,255
102,109,159
197,197,157
55,56,22
166,164,123
200,198,163
181,182,143
163,181,234
172,172,126
179,177,129
65,63,45
178,175,144
123,121,67
17,14,0
142,145,96
58,60,24
114,117,172
36,35,7
87,66,229
171,183,237
155,153,99
186,186,146
0,255,255
144,147,92
197,197,157
199,212,255
78,84,125
183,179,130
88,28,22
225,209,202
55,48,51
32,33,7
112,115,170
0,128,0
199,197,162
129,129,69
190,189,151
125,156,225
132,166,220
135,155,186
94,89,150
46,103,154
129,129,93
141,144,219
196,196,160
150,149,93
91,126,70
52,53,19
16,40,22
0,255,255
185,185,139
113,153,225
60,64,23
161,162,130
171,169,121
164,164,116
123,161,215
51,53,17
201,199,164
0,128,103
59,61,49
58,99,148
60,62,20
175,173,125
127,159,225
192,192,152
67,65,17
161,173,227
135,136,92
164,161,110
179,173,130
199,197,163
22,22,4
111,146,202
111,114,65
159,162,123
39,98,70
69,70,26
90,89,39
162,165,110
201,211,251
144,185,128
105,144,212
136,139,90
54,56,20
111,113,67
177,174,129
141,139,85
67,69,23
4,4,10
127,133,86
54,55,16
153,94,216
171,187,240
52,20,231
181,178,134
114,115,65
62,63,23
154,192,255
56,57,13
6,6,0
37,38,29
122,154,219
128,167,219
1,5,0
11,9,0
165,165,117
74,76,24
4,2,2
179,176,131
176,177,133
107,122,232
42,43,11
148,37,145
203,202,168
53,57,16
13,13,1
255,0,128
197,197,157
154,177,233
117,151,210
93,87,152
177,175,127
0,102,251
51,55,26
69,70,26
147,188,251
130,106,18
58,59,19
14,12,11
115,150,216
174,172,124
104,153,223
2,2,2
197,140,195
141,161,226
118,121,176
133,136,86
202,201,163
31,96,70
94,143,219
174,172,124
136,166,231
176,177,135
174,174,180
156,158,112
187,185,144
179,187,240
51,103,163
60,121,183
146,149,100
25,26,24
112,115,66
185,183,142
53,57,22
109,147,205
138,137,81
116,116,68
61,104,155
150,151,109
100,148,220
149,163,222
124,124,70
55,55,25
30,31,5
53,117,182
157,156,105
168,168,120
45,68,124
116,168,234
153,156,117
180,178,137
64,65,21
138,139,89
8,7,9
139,166,217
182,178,129
26,42,19
232,161,98
201,199,164
146,72,124
146,188,253
115,114,56
74,90,127
43,101,150
69,167,143
128,132,90
68,70,28
59,124,193
157,158,118
32,33,7
95,140,214
162,165,126
165,169,133
177,176,126
183,183,137
54,108,169
128,144,167
111,149,221
179,180,170
13,14,10
164,163,112
173,171,123
54,55,16
184,184,138
8,9,0
67,80,136
197,194,163
177,174,129
149,152,102
171,170,120
127,177,35
185,202,253
59,61,25
143,169,215
177,175,127
59,60,20
46,44,187
145,144,86
200,198,163
178,176,128
197,197,157
51,52,18
185,182,138
180,180,134
128,255,255
195,194,160
59,107,171
157,159,113
138,139,89
172,170,122
1,135,105
116,155,224
127,130,81
142,144,102
179,177,129
184,186,140
119,118,60
177,174,129
95,198,193
53,57,22
131,128,143
175,193,186
159,158,102
149,147,93
53,94,143
175,172,127
172,177,132
202,201,163
171,170,120
90,89,31
78,80,38
138,141,92
175,172,128
193,206,252
182,180,132
54,117,185
157,155,101
114,69,132
16,14,3
59,60,21
180,177,132
175,170,115
58,52,17
180,178,137
146,35,149
170,169,119
93,138,219
165,161,113
62,63,21
198,198,158
71,69,29
179,177,129
255,0,128
166,167,117
149,187,251
140,139,89
145,146,96
120,68,51
164,162,114
55,55,55
40,42,22
80,180,235
52,53,13
63,64,20
184,182,134
201,200,162
101,100,49
92,87,148
171,187,229
56,57,18
91,90,40
100,102,96
163,161,113
174,170,121
188,185,147
185,184,140
53,54,20
177,174,129
101,108,163
104,144,202
190,189,145
175,172,127
158,176,237
146,147,107
128,127,69
197,196,158
128,131,85
60,105,172
63,77,130
223,207,194
189,188,144
173,190,229
116,115,59
160,158,118
195,204,194
154,160,119
5,5,0
49,51,15
131,173,220
21,15,2
139,141,89
64,65,21
64,64,64
180,179,135
13,12,0
149,183,122
197,195,160
157,156,100
70,154,99
65,26,242
136,139,90
0,1,0
195,194,156
133,133,133
97,217,216
28,31,15
20,18,0
164,164,116
173,187,235
201,200,162
152,193,255
166,182,229
138,140,88
83,93,133
20,206,254
145,158,226
150,152,100
52,52,52
198,196,165
31,32,6
54,55,21
193,192,154
195,194,156
140,181,230
166,166,118
181,178,134
120,152,217
126,123,68
243,231,227
173,172,122
180,180,134
98,145,219
200,198,163
100,143,206
192,191,147
68,80,128
158,193,233
129,156,223
102,99,48
241,227,221
172,174,128
126,157,226
0,188,0
170,169,119
197,196,158
6,5,1
199,199,159
7,1,178
168,189,241
0,28,113
128,255,0
200,198,163
150,149,158
122,126,74
102,123,161
13,7,2
51,52,18
180,177,132
69,70,28
78,80,34
18,15,1
179,178,134
206,205,171
200,198,163
182,178,137
32,33,7
178,176,128
145,185,250
85,80,49
190,190,160
104,62,15
13,11,3
59,61,25
202,212,252
184,185,141
201,200,162
146,185,253
176,174,126
74,79,124
88,175,141
120,157,217
156,95,217
30,73,116
119,121,175
175,176,132
62,66,25
121,154,223
63,66,27
44,167,87
15,15,9
158,162,127
123,154,223
200,181,176
116,151,219
205,204,170
21,21,5
186,184,144
59,110,166
177,175,127
60,60,48
176,192,235
2,158,34
157,154,110
184,181,136
168,182,231
5,3,0
113,75,57
198,198,158
39,40,38
52,52,16
35,34,8
121,154,223
178,177,127
195,194,156
139,142,93
255,0,128
153,191,255
175,173,125
99,131,197
182,178,137
69,70,26
44,96,156
136,139,90
54,60,19
161,181,236
178,175,130
139,141,89
182,182,142
161,161,125
125,129,87
183,185,196
129,129,129
182,179,135
128,159,50
62,62,22
121,105,153
93,140,222
32,65,51
35,37,7
171,168,123
20,17,2
185,183,135
198,198,158
65,87,139
48,50,14
123,126,76
41,82,131
162,235,227
0,4,82
166,161,128
56,126,193
179,177,129
205,204,170
181,178,134
111,149,207
178,175,131
14,28,17
132,134,92
113,151,205
199,197,163
5,189,5
139,141,89
78,179,234
57,111,166
178,211,166
118,117,59
32,33,7
205,203,173
122,161,213
14,174,198
157,159,113
156,159,120
46,47,45
18,14,9
187,199,201
99,152,132
190,190,150
164,163,113
72,75,29
186,180,185
102,103,47
199,199,159
30,31,5
178,178,132
21,19,1
179,176,132
179,177,129
161,160,109
50,109,88
182,183,139
116,149,212
179,176,132
39,36,21
143,72,128
253,246,243
85,87,35
190,94,130
16,14,3
129,138,205
7,5,0
163,169,134
89,87,33
178,175,131
177,176,126
199,198,160
128,194,129
185,184,140
105,110,71
64,68,26
189,187,146
55,60,21
164,162,114
1,1,1
52,54,18
50,69,126
151,168,211
146,147,97
142,154,160
206,214,254
181,175,130
118,122,73
186,187,153
54,46,200
131,137,96
203,202,168
55,60,21
130,162,228
50,20,225
200,198,163
179,177,129
47,6,0
173,172,122
151,153,107
52,39,201
102,140,205
201,200,162
34,66,35
178,175,130
55,109,170
139,140,90
183,181,133
157,160,121
21,19,18
114,229,249
172,170,122
155,157,115
240,166,154
140,143,97
103,109,62
163,165,129
167,166,115
120,121,71
175,136,157
78,36,251
190,108,160
60,57,13
197,195,161
188,155,82
146,147,97
164,164,116
201,199,158
180,179,135
26,115,11
193,193,153
110,145,211
34,34,18
82,46,252
145,162,229
157,156,100
115,114,56
134,175,224
66,70,29
161,164,125
93,141,219
175,143,94
55,60,21
199,197,162
130,132,173
65,67,21
114,116,70
73,47,201
175,173,125
127,129,87
197,210,255
17,69,46
135,109,79
158,161,111
46,106,166
147,148,108
101,94,155
172,168,119
160,186,232
179,177,129
26,22,17
128,131,86
90,137,219
125,71,54
186,185,141
195,194,156
49,52,13
196,195,157
180,178,138
157,161,126
196,195,161
198,198,158
144,141,133
174,173,122
63,65,29
174,174,138
204,203,169
178,177,133
177,175,127
182,129,209
248,250,250
173,172,122
163,178,227
30,35,34
154,161,124
95,147,224
126,129,97
139,142,93
109,16,101
148,187,255
172,170,122
201,199,164
119,89,18
55,61,20
199,197,163
29,70,43
163,165,119
165,186,247
178,179,137
112,152,211
170,186,229
90,89,61
50,102,162
158,178,233
146,171,235
110,111,55
172,169,125
173,167,120
150,186,255
139,159,230
186,186,146
4,0,72
160,163,113
174,174,128
119,157,211
0,179,0
60,59,21
107,105,51
151,154,105
104,101,46
255,254,255
182,178,137
164,162,114
83,92,130
121,153,88
170,170,130
149,150,100
135,135,105
178,175,131
34,33,7
128,133,88
37,36,8
152,163,225
101,94,155
151,150,99
152,183,238
196,195,157
136,139,90
27,23,4
14,15,0
89,122,168
154,153,95
99,96,45
101,155,226
11,16,15
163,181,142
115,116,66
2,0,0
25,24,20
189,122,191
200,196,161
76,76,40
168,182,235
17,14,0
6,2,1
104,103,52
194,193,155
198,194,159
131,163,45
120,123,73
165,178,230
50,51,12
37,40,8
164,163,113
114,117,172
171,169,121
166,165,115
205,204,170
55,56,22
172,171,121
55,105,158
126,158,224
136,139,90
176,175,125
7,7,1
182,179,135
193,193,157
248,250,250
162,176,228
80,85,130
160,159,115
90,120,185
184,182,134
106,117,175
57,61,26
197,196,158
163,161,113
185,186,142
108,147,215
44,98,153
185,184,150
32,33,7
181,179,131
139,139,85
165,165,119
165,164,114
176,174,126
7,5,4
179,177,129
33,35,6
82,77,28
178,175,131
82,51,214
33,34,8
198,198,158
17,33,15
136,139,90
195,198,203
160,162,116
0,255,255
175,173,125
55,56,22
167,166,115
164,162,114
190,188,148
202,212,252
91,97,150
124,160,224
78,85,128
144,147,98
187,184,146
177,167,119
200,203,208
58,104,158
188,189,150
97,127,182
173,172,122
117,119,67
57,117,183
146,183,227
250,248,190
113,159,217
140,140,86
83,28,19
138,140,88
144,143,87
